Id,Buyer User Id,Date and Time,Location,Location Id,Universe Id,Universe,Asset Id,Asset Name,Asset Type,Hold Status,Revenue,Price
+xVUUNdvk7XsGrm1cZfWEw,7947716322,2025-09-06T18:29:20.013Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
HhMmsaShprJKpzCW18dFUg,5412832650,2025-09-06T18:16:56.761Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
YYROSSjSokjDE8ja3nBkSw,8453192327,2025-09-06T18:12:23.941Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
Z09Hmg/xC2ZEcNw4GbBu6Q,3270587953,2025-09-06T18:10:18.606Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
ggMy+mhra1VHsFXoK00nWg,8712050961,2025-09-06T17:05:21.457Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
1b2tIQjJpYU2VzmDG/W58A,8227222433,2025-09-06T17:04:50.531Z,Game,11765402359,Null,Null,5623008935,Bear,Pants,Released,3.0,5.0
763Xr4Hzh4I+/IZjk7k9XQ,8299203800,2025-09-06T16:39:13.556Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
5JGUoNPxYot/p4F4iCaCCQ,6103847899,2025-09-06T16:06:16.052Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
pYJOILmvHo8YUJ92L/EgzA,3156166390,2025-09-06T15:53:52.402Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
m2Fvw30ABg7zGZef7qWO4w,8183522289,2025-09-06T14:55:08.099Z,Game,4924922222,Null,Null,5623008935,Bear,Pants,Released,3.0,5.0
LV1lFgdVxP/tBTGVdVpftg,8591182993,2025-09-06T14:42:37.699Z,Website,Null,Null,Null,5615989114,[🔥ORIGINAL🔥] Emotions,Shirt,Released,4.0,6.0
nSzxB9NipiZ120L5Mppsig,5699163710,2025-09-06T14:16:28.793Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
WkIqH/J0Lr2/GBnSuJjvIA,9419705730,2025-09-06T14:04:56.145Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
roDagfm9Zh8OhUOc6m5hjg,4825489026,2025-09-06T13:40:25.413Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
7JmXTvikjkR7Fc5PvWWNHw,8465827028,2025-09-06T13:11:08.625Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
3mh0556JzbXzV4/raj2LjQ,6036222271,2025-09-06T12:48:45.160Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
ULGg8MnlxEk+c8B60V41Cg,3050093672,2025-09-06T12:44:33.009Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
z7UXkaJKkQ3Pzp8cKgay+g,7875252506,2025-09-06T11:41:41.426Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
oI8LwzTSjmg332cNGnOZBw,7743221459,2025-09-06T11:16:31.909Z,Website,Null,Null,Null,5750286497,Halloween cloth 10,Pants,Released,4.0,5.0
TPLf0K7og5gsER5fjQxr+g,7264563185,2025-09-06T10:31:38.209Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
V5CWey32WOC2Z5LjlHXOPg,2858302238,2025-09-06T10:06:02.796Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
D2xRiNOAKG2AvbAK0hV85w,8676215768,2025-09-06T09:48:40.382Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
OomUignP+Ko8wtmE6qBZ2Q,7604535367,2025-09-06T09:04:58.789Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
foCdeF6gZSWtKRhtFhQ4Vw,4271379235,2025-09-06T07:31:46.930Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
dIP84vxP55x/MuzYZUzf+g,6115102604,2025-09-06T04:25:49.628Z,Website,Null,Null,Null,5615989114,[🔥ORIGINAL🔥] Emotions,Shirt,Released,4.0,6.0
MK5dINJBIZMNGTxKA1fe2A,3900628817,2025-09-06T03:16:39.832Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
/Z37NR4CPuh1axdkjXbIiQ,79716275,2025-09-06T01:36:01.288Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
tjao5zdHB4P/Dy+n0SYnYQ,1794809039,2025-09-06T01:33:33.212Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
ZnE454bgpLS7nIgNV4vUzg,8137845610,2025-09-06T00:20:49.724Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
kfGK4w5TsqNMp/qkoIaNhg,7185956653,2025-09-05T23:18:52.655Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
poGGMiLZZTS7BwU5s7Lq1A,8979950852,2025-09-05T22:48:52.330Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
QCaKFOYuBVSLJXsrSxpHSw,8903236679,2025-09-05T22:23:27.776Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
jNuE/jMAKbIodUZme/jZQw,8856697876,2025-09-05T21:52:24.671Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
0t437fEOI0bNdabQcdqeIg,4070381321,2025-09-05T21:44:59.672Z,Game,7041939546,Null,Null,5613942423,Royal Blue Semi off-shoulder,Shirt,Released,3.0,5.0
BjNDBGQ84nqCgQb+tNDg9Q,8310299918,2025-09-05T17:56:34.196Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
O+ZN46ko6xKdcnqf4NiP5g,7122873206,2025-09-05T16:31:46.909Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
HRA/7rYpxELC4+FO9mDkNg,5043864416,2025-09-05T16:25:22.623Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
GPaJVc4u58obG9RFcAQwgw,5143522680,2025-09-05T16:24:04.455Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
YQPZxyvq+A/u6ys0H5NGUA,5370295105,2025-09-05T15:52:21.022Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
