Id,Buyer User Id,Date and Time,Location,Location Id,Universe Id,Universe,Asset Id,Asset Name,Asset Type,Hold Status,Revenue,Price
UTI65GQSTdaq6SIOAfw4IA,7972916240,2025-11-08T03:14:04.821Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
PoAeQq7rLSHee5OzVwDstg,3561611157,2025-11-08T02:48:34.064Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
uND+OsVIJVD9iZibaXETRw,7287005706,2025-11-08T01:56:00.721Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
zpr11asDmnvKzlxAozhP1Q,4299517979,2025-11-08T01:39:18.006Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
vR4nHJb8YlX2J7GtiF39lw,4331933189,2025-11-08T00:33:27.633Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
muhgxD9gOsBbyGq4MSF8ew,4252897741,2025-11-07T23:30:44.321Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
gupuC6Rg8hyhh8vtRslifA,5520634808,2025-11-07T23:16:00.258Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
BMmtGNtTLe1ZhPBILe7dDQ,9896513577,2025-11-07T22:32:27.296Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
w3rKD3AMJDew3dOhiDaEyA,6098423687,2025-11-07T22:08:47.771Z,Website,Null,Null,Null,5653618537,Hybrid Slime glamour green,Pants,Released,4.0,5.0
sp19oiS2RS0YykCYpe21mA,5292782772,2025-11-07T22:07:19.271Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
Js8snNKWsh7plhLAzlX6Cw,5078767845,2025-11-07T21:30:45.131Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
tNUStnYw5sFgSNeyBJiL4g,2853783631,2025-11-07T19:53:22.554Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
5hUVP8fgd07iT97iNbBPnw,6195746002,2025-11-07T17:35:47.399Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
H7Tz45NPTQ+aDIG3Az/lAw,9380658271,2025-11-07T17:04:00.020Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
mMrNG52PY/EiNq3uMEVK0w,3874232379,2025-11-07T16:59:57.828Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
Ije3nBobKCkqb0prR4y8uA,7730529622,2025-11-07T16:28:27.067Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
QKB3pxNl+A68wxQFDyiBig,9034325874,2025-11-07T15:07:46.431Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
XzZ/CyDIZTnifTJPsEu5sA,3203781952,2025-11-07T11:48:52.983Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
N/TNn7XFdwl+TKx/RrYNIg,4726319918,2025-11-07T11:34:17.589Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
NEiPW9nzG7r2nZ+gMaGnvA,8996205789,2025-11-07T11:04:56.352Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
Ynld3nzZW8HdhQDMUMj9GQ,8136379285,2025-11-07T08:30:44.042Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
QI98TskoSPFZ4KjF5EKZig,8406541795,2025-11-07T06:45:10.344Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
Zxr51F7LhMDuymQwPN5Tzg,4089495466,2025-11-07T02:43:06.782Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
nmRzhSlFplJF92ZSlblvzg,7981916018,2025-11-07T00:15:57.582Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
H687jep+8Qk1MxEk6AOj2w,6026064891,2025-11-06T23:25:49.176Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
J3EeRRBKQxxdHDYoaxmkMA,8021437561,2025-11-06T23:23:26.247Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
jVkz8tOZNuaA/3kD3PY7nQ,7064182672,2025-11-06T22:30:24.316Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
IrKZRUNG4JAoCQ65E4EmPQ,1900546906,2025-11-06T21:10:02.229Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
BkxyqBhAlEfR5UzrL4zcxA,5019573420,2025-11-06T19:29:37.207Z,Game,4924922222,Null,Null,5623008935,Bear,Pants,Released,3.0,5.0
+KMO3kqEt0yrmXH3i9nuQg,5528220426,2025-11-06T19:06:53.084Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
yY10FwrFmRtkyD2dp2fETQ,7711002004,2025-11-06T18:59:03.026Z,Website,Null,Null,Null,5589420175,[SKYLINE CASUAL] Expensive Rose Skirt w/lace,Pants,Released,4.0,5.0
bol8Wdgrl2jtJ2GKb4s12A,7910544495,2025-11-06T16:42:27.172Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
tdDjs6fjZ0NERF8cQB3erQ,6063103176,2025-11-06T16:07:13.493Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
sWL81D+UoFGgSeEvJ4QKww,4067105101,2025-11-06T16:04:27.279Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
ULQdM1a/vS5WRC6zh1g3kQ,5541047540,2025-11-06T15:48:27.041Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
voDaReDAlD/wmEmiEgtX6Q,7683325891,2025-11-06T07:38:42.541Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
TolNRj7KTJTMDyctA7m99A,7871531630,2025-11-06T04:38:58.490Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
k8hNPtWF7N9erURZczCjVQ,5826269963,2025-11-06T03:09:27.779Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
oNlcYYK4VxuwPaKLggMPcA,3369565816,2025-11-06T01:05:29.994Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
NRM2ENtLCfUkur3Sv/4puQ,9098639594,2025-11-06T00:34:24.527Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
GVgTJp70FMO3xjOTDEdd2w,9792925906,2025-11-05T22:28:27.237Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
pIZpONvAHsswjntmlIh2Pg,6093829613,2025-11-05T21:25:57.851Z,Game,113578100991194,Null,Null,5623008935,Bear,Pants,Released,3.0,5.0
sOSmPmC5dor2Kj0+OwF5gg,2325946455,2025-11-05T17:17:10.763Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
jwaegfW+dcMNiXN1rsIFwQ,7123969538,2025-11-05T16:08:35.931Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
fJwbZFQWJmRNO26a8g7A9w,7430626560,2025-11-05T14:48:25.444Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
9JuA2LgcuL0KjDVgegV7PA,9884867587,2025-11-05T13:45:25.402Z,Game,7041939546,Null,Null,5623008935,Bear,Pants,Released,3.0,5.0
dglvbSbwxmLJDQwzs4ZSsg,8468432851,2025-11-05T13:29:55.161Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
Aswcd4s34zhiV4aIwhPzog,2408837746,2025-11-05T10:47:01.647Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
